GNF_REG_ID	CPD_SID	ASSAY_ID	ASSAY_NAME	Cell line name	EXP_ID	FUZZY	IC50	STDV	R2	NOTE	TOP	BOTTOM	SLOPE	20	5	1.25	0.3125	0.07813	0.019531	0.004883	0.0012207
GNF-00-0325-0295-7	SID7205981	6410	HCT-15-ECHO	HCT-15	70573	=	18.028	4.504	0.887	Steep Curve	0.966	0.0	-2.173	0.429	0.907	0.988	0.717	0.975	0.927	1.089	0.85
GNF-00-0325-0295-7	SID7205981	6331	HEC-251-ECHO	HEC-251	69959	>	20.0		0.882		1.025	0.3	-1.489	0.791	0.984	0.912	1.077	1.053	0.988	0.993	1.013
GNF-00-0325-0295-7	SID7205981	6331	HEC-251-ECHO	HEC-251	69959	>	20.0				0.933	0.3		0.834	0.87	1.111	0.862	1.123	0.862	0.95	0.933
GNF-00-0325-0295-7	SID7205981	6331	HEC-251-ECHO	HEC-251	69959	>	20.0		0.666		1.028	0.25	-3.329	0.623	1.244	1.153	1.156	1.04	1.016	0.848	0.953
GNF-00-0325-0295-7	SID7205981	6332	HEC-265-ECHO	HEC-265	73831	>	20.0				0.986	0.3		1.009	1.396	0.893	1.023	1.275	1.145	0.994	0.986
GNF-00-0325-0295-7	SID7205981	6332	HEC-265-ECHO	HEC-265	73831	>	20.0				0.831	0.3		1.123	1.319	1.025	1.126	1.046	0.96	1.064	0.831
GNF-00-0325-0295-7	SID7205981	6332	HEC-265-ECHO	HEC-265	73831	>	20.0				0.953	0.3		0.841	1.522	1.413	1.147	1.1	1.109	1.166	0.953
GNF-00-0325-0295-7	SID7205981	6389	Hey-A8-ECHO	Hey-A8	71078	>	20.0				0.8	0.3		0.903	0.947	0.932	1.088	1.106	1.148	1.011	0.783
GNF-00-0325-0295-7	SID7205981	6389	Hey-A8-ECHO	Hey-A8	71078	>	20.0				1.03	0.3		0.977	1.03	1.209	0.923	1.057	1.079	1.021	1.03
GNF-00-0325-0295-7	SID7205981	6389	Hey-A8-ECHO	Hey-A8	71078	>	20.0				1.01	0.3		0.928	1.142	1.012	1.189	0.999	1.147	1.227	1.01
GNF-00-0325-0295-7	SID7205981	6274	Hs578T-ECHO	Hs578T	69888	>	20.0				0.995	0.3		0.984	0.965	0.902	0.986	1	1.076	1.122	0.995
GNF-00-0325-0295-7	SID7205981	6274	Hs578T-ECHO	Hs578T	69888	>	20.0				0.847	0.3		0.839	0.889	0.881	0.981	1.086	0.976	1.002	0.847
GNF-00-0325-0295-7	SID7205981	6274	Hs578T-ECHO	Hs578T	69888	>	20.0				0.8	0.3		0.849	1.035	1.038	1.167	0.898	1.132	0.976	0.745
GNF-00-0325-0295-7	SID7205981	6233	Hs766T-ECHO	Hs766T	69872	>	20.0		0.694		0.985	0.0	-3.33	0.754	1.066	0.959	0.998	0.92	1.044	0.92	0.63
GNF-00-0325-0295-7	SID7205981	6233	Hs766T-ECHO	Hs766T	69872	>	20.0				0.8	0.3		0.84	0.944	0.82	1.043	1.269	0.886	1.058	0.728
GNF-00-0325-0295-7	SID7205981	6233	Hs766T-ECHO	Hs766T	69872	>	20.0		0.633		1.017	0.0	-3.33	0.732	1.114	0.951	0.73	1.105	0.917	1.066	0.946
GNF-00-0325-0295-7	SID7205981	6300	Hs944.T-ECHO	Hs944.T	69892	>	20.0		0.922		1.039	0.3	-1.695	0.722	0.986	1.051	1.028	0.987	1.1	1.025	0.84
GNF-00-0325-0295-7	SID7205981	6300	Hs944.T-ECHO	Hs944.T	69892	>	20.0		0.933		1.024	0.233	-2.8	0.877	1.021	1.009	1.011	1.024	1.019	1.054	0.811
GNF-00-0325-0295-7	SID7205981	6300	Hs944.T-ECHO	Hs944.T	69892	>	20.0		0.948		0.984	0.3	-2.202	0.704	0.958	1.03	0.976	0.957	0.964	0.998	0.775
GNF-00-0325-0295-7	SID7205981	6359	HT-1197-ECHO	HT-1197	69916	>	20.0				1.112	0.3		0.918	1.043	1.115	1.158	0.859	1	0.977	1.112
GNF-00-0325-0295-7	SID7205981	6359	HT-1197-ECHO	HT-1197	69916	>	20.0				0.859	0.3		0.947	0.993	1.072	0.938	1.066	0.997	0.947	0.859
GNF-00-0325-0295-7	SID7205981	6359	HT-1197-ECHO	HT-1197	69916	>	20.0				1.061	0.3		0.861	0.978	1.143	0.883	1.013	1.048	1.064	1.061
GNF-00-0325-0295-7	SID7205981	6419	HT-29-ECHO	HT-29	70216	>	5.0				0.896	0.3			1.036	1.021	1.099	1.057	1.111	1.14	0.896
GNF-00-0325-0295-7	SID7205981	6419	HT-29-ECHO	HT-29	70216	>	20.0				0.932	0.3		1.059	0.949	1.018	1.024	1.093	1.154	1.027	0.932
GNF-00-0325-0295-7	SID7205981	6419	HT-29-ECHO	HT-29	70216	>	20.0				0.973	0.3		0.887	1.002	1.096	1.122	1.116	1.179	1.115	0.973
GNF-00-0325-0295-7	SID7205981	6674	huH-1-ECHO	huH-1	73832	>	20.0		0.882		1.188	0.0	-0.795	0.545	0.939	0.994	1.099	1.306	1.072	1.231	0.824
GNF-00-0325-0295-7	SID7205981	6674	huH-1-ECHO	huH-1	73832	>	20.0		0.944		1.133	0.3	-1.088	0.506	0.765	1.019	1.144	1.093	1.379	1.226	1.038
GNF-00-0325-0295-7	SID7205981	6674	huH-1-ECHO	huH-1	73832	>	20.0		0.83		1.058	0.0	-1.279	0.665	0.93	1.097	1.118	1.118	1.019	0.943	0.85
GNF-00-0325-0295-7	SID7205981	6371	HuH-7-ECHO	HuH-7	70217	>	20.0		0.845		1.001	0.0	-3.33	0.729	1.072	1.193	1.021	1.019	0.975	0.974	0.94
GNF-00-0325-0295-7	SID7205981	6371	HuH-7-ECHO	HuH-7	70217	>	20.0		0.84		1.033	0.0	-3.33	0.667	1.153	0.996	1.204	1.033	0.987	1.039	0.985
GNF-00-0325-0295-7	SID7205981	6371	HuH-7-ECHO	HuH-7	70217	>	20.0		0.886		0.993	0.22	-0.781	0.666	1.124	0.936	0.97	0.947	1.067	1.012	0.935
GNF-00-0325-0295-7	SID7205981	6371	HuH-7-ECHO	HuH-7	73833	>	20.0		0.794		0.984	0.3	-0.703	0.672		0.918	0.914	0.985	1.08	0.991	0.894
GNF-00-0325-0295-7	SID7205981	6371	HuH-7-ECHO	HuH-7	73833	=	19.799	11.215	0.894	Curve Extrapolation (Bottom)	0.95	0.0	-3.329	0.467	1.131	0.963	0.875	1.07	0.943	0.957	0.892
GNF-00-0325-0295-7	SID7205981	6371	HuH-7-ECHO	HuH-7	73833	>	20.0		0.615		1.008	0.0	-3.33	0.654	1.086	0.97	1.189	1.01	1.009	0.917	0.872
GNF-00-0325-0295-7	SID7205981	6675	HUP-T3-ECHO	HUP-T3	73834	>	20.0		0.731		1.009	0.292	-2.571	0.776	0.994	1.105	1.014	1.028	0.974		0.931
GNF-00-0325-0295-7	SID7205981	6675	HUP-T3-ECHO	HUP-T3	73834	>	20.0		0.961		1.016	0.017	-1.903	0.617	0.975	0.985	1.195	1.07	1.034	1.003	0.981
GNF-00-0325-0295-7	SID7205981	6675	HUP-T3-ECHO	HUP-T3	73834	>	20.0		0.802		1.071	0.0	-1.321	0.729	1.005	1.009	1.183	1.027	1.12	1.003	1.062
GNF-00-0325-0295-7	SID7205981	6473	HUP-T4-ECHO	HUP-T4	70843	>	20.0		0.904		1.2	0.3	-0.385	0.658	0.671	0.825	0.895	0.946	1.181	0.819	1.251
GNF-00-0325-0295-7	SID7205981	6473	HUP-T4-ECHO	HUP-T4	70843	>	20.0				1.152	0.0		0.659	0.817	0.656	0.841	0.841	1.012		1.152
GNF-00-0325-0295-7	SID7205981	6473	HUP-T4-ECHO	HUP-T4	70843	=	6.046	8.425	0.719	Low FC	0.978	0.3	-1.393	0.532	0.554	1.055	1.107	0.86	0.926	0.948	0.959
GNF-00-0325-0295-7	SID7205981	6195	HuTu 80-ECHO	HuTu 80	73835	>	20.0				0.842	0.3		0.765	0.955	0.918	1.061	1.001	1.023	0.91	0.842
GNF-00-0325-0295-7	SID7205981	6195	HuTu 80-ECHO	HuTu 80	73835	>	20.0				0.8	0.3		0.89	0.985	0.928	1.062	1.012	0.958	0.855	0.535
GNF-00-0325-0295-7	SID7205981	6195	HuTu 80-ECHO	HuTu 80	73835	>	20.0				0.98	0.3		0.763	0.876	0.901	1.053	1.015	1.039	0.9	0.98
GNF-00-0325-0295-7	SID7205981	6411	IGROV1-ECHO	IGROV1	70574	>	20.0		0.897		1.097	0.0	-0.513	0.593	0.856	0.941	0.778	0.947	1.048	1.166	1.107
GNF-00-0325-0295-7	SID7205981	6411	IGROV1-ECHO	IGROV1	70574	>	20.0		0.918		0.951	0.0	-3.33	0.487	0.989	1.015	1.146	0.861	0.929	0.978	0.926
GNF-00-0325-0295-7	SID7205981	6676	IMR-32-ECHO	IMR-32	73836	>	20.0		0.9		1.008	0.3	-0.747	0.73	0.82	0.972	1.02	1.007	1.032	1.003	0.948
GNF-00-0325-0295-7	SID7205981	6676	IMR-32-ECHO	IMR-32	73836	>	20.0				1.067	0.3		0.893	0.927	0.869	0.966	1.069	0.98	0.933	1.067
GNF-00-0325-0295-7	SID7205981	6676	IMR-32-ECHO	IMR-32	73836	>	20.0				1.064	0.3		0.872	0.921	0.781	0.955	0.985	0.994	1.15	1.064
GNF-00-0325-0295-7	SID7205981	6474	J82-ECHO	J82	70844	=	11.665	8.987	0.795	Low Confidence	0.959	0.0	-2.768	0.1744	0.882	0.836	0.867	1.123	1.005	1.164	0.754
GNF-00-0325-0295-7	SID7205981	6474	J82-ECHO	J82	70844	=	11.441	4.723	0.912	Steep Curve	1.021	0.0	-3.33	0.0883	1.064	1.485	1.028	0.831	1.116	1.096	0.945
GNF-00-0325-0295-7	SID7205981	6474	J82-ECHO	J82	70844	=	13.365	4.305	0.847	Low Confidence	0.85	0.0	-3.33	0.165	0.869	0.951	0.951	0.675	0.869	0.888	0.718
GNF-00-0325-0295-7	SID7205981	6475	JHH-1-ECHO	JHH-1	70845	>	20.0				0.848	0.3		1.002	0.928	0.861	1.021	0.877	0.986	0.942	0.848
GNF-00-0325-0295-7	SID7205981	6475	JHH-1-ECHO	JHH-1	70845	>	20.0				0.8	0.3		0.928	1.01	0.978	0.945	0.952	0.923	1.024	0.789
GNF-00-0325-0295-7	SID7205981	6475	JHH-1-ECHO	JHH-1	70845	>	20.0				0.938	0.3		0.952	0.999	0.959	1.033	0.993	0.823	0.91	0.938
GNF-00-0325-0295-7	SID7205981	6234	JHOS-2-ECHO	JHOS-2	69873	>	20.0		0.818		0.994	0.062	-3.33	0.739	1.005	0.975	0.94	1.035	0.965	1.07	0.965
GNF-00-0325-0295-7	SID7205981	6234	JHOS-2-ECHO	JHOS-2	69873	>	20.0		0.802		1.007	0.134	-2.0	0.767	0.991	0.965	1.079	0.987	0.965	1.057	0.982
GNF-00-0325-0295-7	SID7205981	6234	JHOS-2-ECHO	JHOS-2	69873	>	20.0		0.844		1.01	0.3	-1.14	0.697	0.899	0.995	1.056	0.929	1.061	1.04	0.955
GNF-00-0325-0295-7	SID7205981	6518	JHUEM-1-ECHO	JHUEM-1	72422	>	20.0				0.923	0.3		0.964	1.002	0.893	1.315	1.213	1.175	1.744	0.923
GNF-00-0325-0295-7	SID7205981	6518	JHUEM-1-ECHO	JHUEM-1	72422	>	20.0				1.107	0.3		0.786	0.84	1.223	1.069	0.888	0.977	1.305	1.107
GNF-00-0325-0295-7	SID7205981	6518	JHUEM-1-ECHO	JHUEM-1	72422	>	20.0		0.818		1.2	0.0	-0.606	1.163	0.782	1.058	1.005	1.18	1.123	1.277	1.288
GNF-00-0325-0295-7	SID7205981	6677	KALS-1-ECHO	KALS-1	73837	>	20.0				0.901	0.3		0.533	1.015	1.11	1.158	1.184	0.671	0.766	0.901
GNF-00-0325-0295-7	SID7205981	6677	KALS-1-ECHO	KALS-1	73837	>	20.0		0.899		1.013	0.0	-1.387	0.652	0.95	0.961	1.022	1.041	1.077	0.941	0.785
GNF-00-0325-0295-7	SID7205981	6677	KALS-1-ECHO	KALS-1	73837	>	20.0		0.937		0.956	0.027	-1.653	0.546	0.889	0.933	0.996	0.982	0.877	1.181	0.98
GNF-00-0325-0295-7	SID7205981	6404	KATO III-ECHO	KATO III	70218	>	20.0				1.014	0.3		1.03	1.094	1.054	1.027	1.139	1.09	1.068	1.014
GNF-00-0325-0295-7	SID7205981	6404	KATO III-ECHO	KATO III	70218	>	20.0				1.052	0.3		1.039	1.078	1.134	1.036	1.136	1.151	1.074	1.052
GNF-00-0325-0295-7	SID7205981	6404	KATO III-ECHO	KATO III	70218	>	20.0				1.084	0.3		1.058	1.004	1.062	1.125	1.064	1.092	1.101	1.084
GNF-00-0325-0295-7	SID7205981	6535	KG-1-ECHO	KG-1	71842	>	20.0		0.97		1.177	0.0	-3.31	0.769	1.178	1.158	1.232	1.157	1.317	1.153	1.176
GNF-00-0325-0295-7	SID7205981	6535	KG-1-ECHO	KG-1	71842	>	20.0				0.997	0.3		0.73	1.077	1.331	1.236	1.664	1.518	1.38	0.997
GNF-00-0325-0295-7	SID7205981	6535	KG-1-ECHO	KG-1	71842	>	20.0				1.032	0.3		0.812	1.253	1.015	1.086	1.306	1.419	1.087	1.032
GNF-00-0325-0295-7	SID7205981	6213	KM12-ECHO	KM12	70575	=	2.12	0.873	0.956	Missing Bottom	1.108	0.0	-0.596	0.1958	0.45	0.679	0.751	0.973	1.102	1.171	0.987
GNF-00-0325-0295-7	SID7205981	6213	KM12-ECHO	KM12	70575	=	1.044	0.195	0.966	Steep Curve	1.095	0.3	-2.105	0.2554	0.421	0.599	1.069	1.193	1.015	1.075	1.069
GNF-00-0325-0295-7	SID7205981	6213	KM12-ECHO	KM12	70575	=	2.599	1.487	0.911		0.984	0.218	-1.693	0.2471	0.398	0.834	0.876	1.094	1.048	1.056	0.807
GNF-00-0325-0295-7	SID7205981	6679	KMBC-2-ECHO	KMBC-2	73838	>	20.0				0.995	0.3		0.933	0.98	0.995	1.12	1.098	1.037	1.037	0.995
GNF-00-0325-0295-7	SID7205981	6679	KMBC-2-ECHO	KMBC-2	73838	>	20.0		0.919		1.032	0.108	-3.328	0.801	1.033	1.08	1.03	1.143	1.034	1.015	0.995
GNF-00-0325-0295-7	SID7205981	6679	KMBC-2-ECHO	KMBC-2	73838	>	20.0		0.522		1.041	0.028	-3.33	0.845	1.068	1.059	1.049	1.145	0.977	1.067	0.923
GNF-00-0325-0295-7	SID7205981	6235	KMRC-20-ECHO	KMRC-20	69874	=	19.706	2.296	0.953	Steep Curve	1.026	0.0	-2.323	0.504	0.986	1.012	1.043	1.027	0.946	1.095	1.029
GNF-00-0325-0295-7	SID7205981	6235	KMRC-20-ECHO	KMRC-20	69874	=	18.923	8.747	0.918		1.009	0.035	-3.328	0.477	0.998	1.038	0.863	0.917	0.97	1.109	1.19
GNF-00-0325-0295-7	SID7205981	6235	KMRC-20-ECHO	KMRC-20	69874	>	20.0		0.928		1.025	0.0	-1.189	0.517	0.905	0.928	0.984	1.018	0.984	1.052	1.113
GNF-00-0325-0295-7	SID7205981	6536	KMS-11-ECHO	KMS-11	71843	=	15.313	3.854	0.907	Curve Extrapolation (Bottom)	1.14	0.0	-0.974	0.495	0.867	0.99	1.215	1.11	1.465	1.226	1.023
GNF-00-0325-0295-7	SID7205981	6536	KMS-11-ECHO	KMS-11	71843	>	20.0		0.813		1.143	0.3	-0.926	0.525	0.777	0.948	1.135	1.559	1.35	1.089	0.975
GNF-00-0325-0295-7	SID7205981	6536	KMS-11-ECHO	KMS-11	71843	>	20.0				0.895	0.3		0.579	0.994	1.224	1.062	0.667	1.294	1.266	0.895
GNF-00-0325-0295-7	SID7205981	6537	KMS-26-ECHO	KMS-26	71844	=	19.222	2.399	0.943	Curve Extrapolation (Bottom)	1.066	0.0	-2.222	0.51	1.007	1.143	1.004	1.104	1.089	1.007	1.051
GNF-00-0325-0295-7	SID7205981	6537	KMS-26-ECHO	KMS-26	71844	>	20.0		0.927		1.123	0.0	-1.405	0.576	0.986	1.085	1.233	1.14	1.078	1.058	0.934
GNF-00-0325-0295-7	SID7205981	6537	KMS-26-ECHO	KMS-26	71844	>	20.0		0.981		1.098	0.105	-2.609	0.625	1.074	1.103	1.065	1.071	1.138	1.112	0.944
GNF-00-0325-0295-7	SID7205981	6538	KMS-27-ECHO	KMS-27	71845	=	6.248	2.461	0.957	Partial Inhibition	1.185	0.3	-1.843	0.406	0.822	1.168	1.194	1.12	1.089	1.283	1.217
GNF-00-0325-0295-7	SID7205981	6538	KMS-27-ECHO	KMS-27	71845	=	7.603	3.855	0.909	Partial Inhibition	1.2	0.3	-2.245	0.397	0.943	1.209	1.212	1.372	1.302	1.063	0.832
GNF-00-0325-0295-7	SID7205981	6538	KMS-27-ECHO	KMS-27	71845	=	8.911	3.559	0.825		1.2	0.3	-2.793	0.384	1.05	1.237	1.223	1.497	1.397	1.289	1.287
GNF-00-0325-0295-7	SID7205981	6539	KMS-28BM-ECHO	KMS-28BM	71846	>	20.0				1.038	0.3		1.182	1.147	1.047	1.096	1.336	1.155	1.147	1.038
GNF-00-0325-0295-7	SID7205981	6539	KMS-28BM-ECHO	KMS-28BM	71846	>	20.0				1.2	0.3		1.077	1.017	1.058	1.085	0.88	1.091	1.248	1.234
GNF-00-0325-0295-7	SID7205981	6539	KMS-28BM-ECHO	KMS-28BM	71846	>	20.0				0.8	0.3		1.293	1.412	1.218	1.362	1.239	1.129	1.252	0.726
GNF-00-0325-0295-7	SID7205981	6540	KMS-34-ECHO	KMS-34	71847	>	20.0		0.693		1.089	0.0	-1.274	0.731	1.011	1.056	1.081	1.133	1.224	1.243	0.928
GNF-00-0325-0295-7	SID7205981	6540	KMS-34-ECHO	KMS-34	71847	>	20.0		0.665		1.134	0.0	-1.046	0.685	1.058	0.938	1.194	1.22	1.228	1.158	0.959
GNF-00-0325-0295-7	SID7205981	6540	KMS-34-ECHO	KMS-34	71847	>	20.0		0.973		1.172	0.219	-2.347	0.782	1.145	1.197	1.142	1.169	1.144	1.207	1.173
GNF-00-0325-0295-7	SID7205981	6334	KNS-62-ECHO	KNS-62	69960	>	20.0				1.063	0.3		0.752	0.957	0.901	0.948	1.054	1.021	0.979	1.063
GNF-00-0325-0295-7	SID7205981	6334	KNS-62-ECHO	KNS-62	69960	>	20.0				0.966	0.3		0.726	0.917	0.991	0.999	0.996	1.059	1.078	0.966
GNF-00-0325-0295-7	SID7205981	6334	KNS-62-ECHO	KNS-62	69960	>	20.0		0.947		1.062	0.267	-1.1	0.761	0.972	1.024	1.094	1.058	1.018	0.866	1.087
GNF-00-0325-0295-7	SID7205981	6236	KNS-81-ECHO	KNS-81	69875	>	20.0				1.0	0.3		0.817	0.938	1.067	1.076	0.924	1.154	0.973	1
GNF-00-0325-0295-7	SID7205981	6236	KNS-81-ECHO	KNS-81	69875	>	20.0		0.869		1.066	0.0	-1.185	0.651	0.916	1.08	1.127	1.129	0.996	0.989	0.876
GNF-00-0325-0295-7	SID7205981	6236	KNS-81-ECHO	KNS-81	69875	>	20.0				0.833	0.3		0.851	1.004	0.978	1	1.035	1.11	1.162	0.833
GNF-00-0325-0295-7	SID7205981	6519	KP-1N-ECHO	KP-1N	72423	>	20.0		0.872		1.066	0.0	-0.579	0.67	0.698	0.977	1.062	1.042	1.056	0.865	1.013
GNF-00-0325-0295-7	SID7205981	6519	KP-1N-ECHO	KP-1N	72423	>	20.0				0.854	0.3		0.853	1.01	1.082	0.921	0.973	0.776	0.913	0.854
GNF-00-0325-0295-7	SID7205981	6519	KP-1N-ECHO	KP-1N	72423	>	20.0				0.841	0.3		0.83	0.939	1.107	1.061	0.944	1.084	1.065	0.841
GNF-00-0325-0295-7	SID7205981	6391	KP-2-ECHO	KP-2	71080	>	20.0				0.852	0.3		1.09	0.912	1.02	0.993	1.082	1.132	1.144	0.852
GNF-00-0325-0295-7	SID7205981	6391	KP-2-ECHO	KP-2	71080	>	20.0				1.027	0.3		1.031	0.956	1.073	0.996	1.102	1.232	1.122	1.027
GNF-00-0325-0295-7	SID7205981	6391	KP-2-ECHO	KP-2	71080	>	20.0				1.065	0.3		1.096	0.958	1.01	1.113	1.088	1.063	0.973	1.065
GNF-00-0325-0295-7	SID7205981	6301	KP-3-ECHO	KP-3	69893	>	20.0		0.953		1.154	0.3	-1.019	0.647	0.931	1.052	1.194	1.194	0.977	1.089	1.144
GNF-00-0325-0295-7	SID7205981	6301	KP-3-ECHO	KP-3	69893	>	20.0		0.701		1.022	0.0	-3.33	0.593	1.178	1.081	0.908	1.116	0.955	0.92	0.995
GNF-00-0325-0295-7	SID7205981	6301	KP-3-ECHO	KP-3	69893	>	20.0		0.62		1.175	0.3	-1.788	0.76	1.071	1.372	1.275	1.195	1.146	1.093	1
GNF-00-0325-0295-7	SID7205981	6566	KS-1-ECHO	KS-1	72424	=								0.542	0.924	1.292	0.888	1.17	0.942	1.159	1.184
GNF-00-0325-0295-7	SID7205981	6566	KS-1-ECHO	KS-1	72424	>	20.0		0.751		1.092	0.0	-3.33	0.515	1.321	1.08	0.712	1.018	1.091	1.113	0.923
GNF-00-0325-0295-7	SID7205981	6566	KS-1-ECHO	KS-1	72424	>	20.0		0.831		1.165	0.0	-1.299	0.585	1.047	1.011	1.273	1.087	1.287	0.778	1.098
GNF-00-0325-0295-7	SID7205981	6476	KYSE-150-ECHO	KYSE-150	70846	=	6.131	0.901	0.995		0.834	0.03	-2.467	0.0716	0.531	0.818	1.307	0.857	0.852	0.792	1.176
GNF-00-0325-0295-7	SID7205981	6476	KYSE-150-ECHO	KYSE-150	70846	=	4.383	2.76	0.944	Outlier	0.998	0.0	-1.335	0.0864	0.484	0.806	0.54	1.082	1.112	0.862	0.949
GNF-00-0325-0295-7	SID7205981	6476	KYSE-150-ECHO	KYSE-150	70846	=	7.286	5.712	0.867		0.8	0.1	-3.33	0.0307	0.662	0.548	0.627	0.932	0.757	0.757	0.917
GNF-00-0325-0295-7	SID7205981	6417	KYSE-30-ECHO	KYSE-30	70576	=	10.308	2.61	0.977	Steep Curve	1.051	0.0	-2.558	0.1619	0.911	1.018	0.977	1.128	1.014	1.1	1.064
GNF-00-0325-0295-7	SID7205981	6417	KYSE-30-ECHO	KYSE-30	70576	=	14.643	4.403	0.927	Steep Curve	1.022	0.0	-3.33	0.2497	1.123	0.924	0.983	1.044	0.992	1.105	0.961
GNF-00-0325-0295-7	SID7205981	6372	KYSE-510-ECHO	KYSE-510	69908	>	20.0				1.001	0.3		0.952	1.021	1.003	1.133	1.186	1.179	1.129	1.001
GNF-00-0325-0295-7	SID7205981	6372	KYSE-510-ECHO	KYSE-510	69908	>	20.0				0.964	0.3		0.835	0.959	1.028	1.073	1.145	1.076	1.012	0.964
GNF-00-0325-0295-7	SID7205981	6372	KYSE-510-ECHO	KYSE-510	69908	>	20.0				0.959	0.3		0.873	0.931	0.947	1.052	1.104	1.08	1.156	0.959
GNF-00-0325-0295-7	SID7205981	6302	L3.3-ECHO	L3.3	72425	>	20.0				0.945	0.3		0.97	1.15	1.159	1.19	1.143	1.199	1.279	0.945
GNF-00-0325-0295-7	SID7205981	6302	L3.3-ECHO	L3.3	72425	>	20.0				0.932	0.3		1.028	1.12	1.108	1.102	1.267	1.046	1.187	0.932
GNF-00-0325-0295-7	SID7205981	6302	L3.3-ECHO	L3.3	72425	>	20.0				1.08	0.3		0.908	0.998	1.12	0.991	0.955	1.085	1.096	1.08
GNF-00-0325-0295-7	SID7205981	6200	LK-2-ECHO	LK-2	73839	=	11.211	2.998	0.894		0.956	0.0	-3.33	0.0912	0.949	1.126	0.927	0.986	0.972	0.917	0.759
GNF-00-0325-0295-7	SID7205981	6200	LK-2-ECHO	LK-2	73839	=	13.795	2.668	0.932	Curve Extrapolation (Bottom)	1.015	0.0	-3.33	0.2183	1.037	1.001	1.154	1.002	0.97	0.897	0.755
GNF-00-0325-0295-7	SID7205981	6200	LK-2-ECHO	LK-2	73839	=	9.597	2.026	0.938		0.958	0.0	-3.258	0.0785	0.859	0.855	0.928	1.008	1.064	1.043	0.849
GNF-00-0325-0295-7	SID7205981	6283	LN-18-ECHO	LN-18	69858	=	7.588	2.618	0.929	Steep Curve	1.0	0.0	-2.868	0.044	0.777	0.856	0.925	1.1	1.036	1.14	0.932
GNF-00-0325-0295-7	SID7205981	6283	LN-18-ECHO	LN-18	69858	=	9.62	1.853	0.944	Steep Curve	0.991	0.0	-3.33	0.048	0.918	0.815	1.018	1.053	0.981	1.079	0.976
GNF-00-0325-0295-7	SID7205981	6283	LN-18-ECHO	LN-18	69858	=	8.898	2.463	0.968	Steep Curve	0.983	0.0	-3.254	0.0648	0.853	0.95	0.932	1.022	1.003	1.088	0.898
GNF-00-0325-0295-7	SID7205981	6360	LN-229-ECHO	LN-229	69917	>	20.0		0.512		0.994	0.0	-2.991	0.843	1.052	0.963	1.014	1.057	0.909	1.011	0.949
GNF-00-0325-0295-7	SID7205981	6360	LN-229-ECHO	LN-229	69917	>	20.0				0.8	0.3		0.789	0.953	1.083	1.046	0.899	0.972	0.934	0.758
GNF-00-0325-0295-7	SID7205981	6360	LN-229-ECHO	LN-229	69917	>	20.0				0.987	0.3		0.803	0.997	0.964	1.022	0.997	1.031	1.082	0.987
GNF-00-0325-0295-7	SID7205981	6335	LOU-NH91-ECHO	LOU-NH91	69961	>	20.0		0.973		1.065	0.3	-0.939	0.8	0.949	1.067	1.047	1.053	1.073	1.057	0.982
GNF-00-0325-0295-7	SID7205981	6335	LOU-NH91-ECHO	LOU-NH91	69961	>	20.0		0.933		1.076	0.3	-1.494	0.736	1	1.091	1.049	1.116	1.018	1.1	0.841
GNF-00-0325-0295-7	SID7205981	6335	LOU-NH91-ECHO	LOU-NH91	69961	>	20.0				0.983	0.3		0.717	0.929	1.017	0.955	1.134	1.108	1.116	0.983
GNF-00-0325-0295-7	SID7205981	6303	LoVo-ECHO	LoVo	69894	>	20.0		0.588		1.067	0.3	-0.745	0.756	0.827	1.003	1.049	1.258	1.063	1.039	0.914
GNF-00-0325-0295-7	SID7205981	6303	LoVo-ECHO	LoVo	69894	>	20.0		0.668		1.051	0.3	-1.67	0.835	1.011	1.09	1.137	0.99	1.093	0.987	1.018
GNF-00-0325-0295-7	SID7205981	6303	LoVo-ECHO	LoVo	69894	>	20.0				0.873	0.3		0.779	0.978	1.021	0.98	1.094	1.101	1.098	0.873
GNF-00-0325-0295-7	SID7205981	6336	LS180-ECHO	LS180	69962	>	20.0				0.977	0.3		1.057	1.047	1.103	0.974	1.11	0.998	1.056	0.977
GNF-00-0325-0295-7	SID7205981	6336	LS180-ECHO	LS180	69962	>	20.0				0.979	0.3		1.132	1.094	0.923	1.06	1.097	1.048	1.028	0.979
GNF-00-0325-0295-7	SID7205981	6336	LS180-ECHO	LS180	69962	>	20.0				0.964	0.3		1.111	1.079	1.042	1.032	1.116	0.924	1.074	0.964
GNF-00-0325-0295-7	SID7205981	6237	M059K-ECHO	M059K	69876	>	20.0				0.814	0.3		0.824	1.217	0.912	0.997	0.772	1.025	1.006	0.814
GNF-00-0325-0295-7	SID7205981	6237	M059K-ECHO	M059K	69876	>	20.0				0.903	0.3		0.594	1.041	1.078	0.816	0.843	1.406	0.963	0.903
GNF-00-0325-0295-7	SID7205981	6237	M059K-ECHO	M059K	69876	>	20.0				1.131	0.3		0.958	0.977	1.164	0.967	1.023	1.014	1.099	1.131
GNF-00-0325-0295-7	SID7205981	6238	Malme3M-ECHO	Malme3M	69877	>	20.0		0.953		0.973	0.0	-3.33	0.559	1.023	1.008	0.942	0.964	0.979	0.954	0.935
GNF-00-0325-0295-7	SID7205981	6238	Malme3M-ECHO	Malme3M	69877	>	20.0		0.765		0.938	0.0	-3.33	0.567	1.02	1.005	0.858	1.156	0.885	1.012	0.844
